Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659342
Base Time Fractional,.756157900
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
25,3.452244709479e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,54.0861968994141,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.145317760
26,3.463973189355e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,55.0892105102539,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.238041240
27,3.455721162027e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,56.0886497497559,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.330799120
28,3.455095429672e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,57.0874404907227,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.423524280
29,3.468451905064e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,58.0904769897461,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.516253400
30,3.459760409896e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,59.0892791748047,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.608995900
31,3.463911707513e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,60.0884399414063,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.701739360
32,3.49907168129e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,61.0906677246094,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.794475900
33,3.52831229975e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,62.0895004272461,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.887222520
34,3.556038063834e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,63.0889167785645,Volt DC,100,T,2W,F,F,11/11/2021,19:35:45,.979943500
35,3.582963472581e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,64.0912857055664,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.072676540
36,3.588931940612e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,65.0900802612305,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.165416720
37,3.603024742915e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,66.0893020629883,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.258154260
38,3.621740688686e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.0912246704102,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.350902800
39,3.686752461363e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0858154296875,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.443663300
40,3.988422395196e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0852966308594,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.536425300
41,4.377253571874e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0818405151367,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.629189040
42,4.850657569477e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0791015625000,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.721932100
43,5.39233951713e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0801315307617,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.814694940
44,5.974815212539e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0770721435547,Volt DC,100,T,2W,F,F,11/11/2021,19:35:46,.907454440
45,6.626242247876e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0734710693359,Volt DC,100,T,2W,F,F,11/11/2021,19:35:47,.000224600
46,7.347789505729e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0741119384766,Volt DC,100,T,2W,F,F,11/11/2021,19:35:47,.092972260
47,8.099982369458e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,76.0708389282227,Volt DC,100,T,2W,F,F,11/11/2021,19:35:47,.185726620
48,8.910008909879e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,77.0682449340820,Volt DC,100,T,2W,F,F,11/11/2021,19:35:47,.278474700
49,9.773229248822e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,78.0694351196289,Volt DC,100,T,2W,F,F,11/11/2021,19:35:47,.371246340
