Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,46
Base Time Seconds,1636657941
Base Time Fractional,.654078260
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,1.419761792931e-05,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,30.0022068023682,Volt DC,100,T,2W,F,F,11/11/2021,19:12:21,.654078260
2,2.156905975426e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,31.0093650817871,Volt DC,100,T,2W,F,F,11/11/2021,19:12:21,.910114780
3,5.02156035509e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,32.0881538391113,Volt DC,100,T,2W,F,F,11/11/2021,19:12:22,.002875440
4,5.850284651387e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,33.0848617553711,Volt DC,100,T,2W,F,F,11/11/2021,19:12:22,.095620480
5,6.770079198759e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,34.0791931152344,Volt DC,100,T,2W,F,F,11/11/2021,19:12:22,.188368380
6,7.788654329488e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,35.0736465454102,Volt DC,100,T,2W,F,F,11/11/2021,19:12:22,.281146020
7,8.766448445385e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,36.1940040588379,Volt DC,100,T,2W,F,F,11/11/2021,19:12:22,.373873000
8,3.734494021046e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,37.0823135375977,Volt DC,100,T,2W,F,F,11/11/2021,19:12:22,.466608460
9,3.635814937297e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,38.0803833007813,Volt DC,100,T,2W,F,F,11/11/2021,19:12:22,.559328860
10,3.576798917493e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,39.0787696838379,Volt DC,100,T,2W,F,F,11/11/2021,19:12:22,.652065460
