Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,50
Base Time Seconds,1636657277
Base Time Fractional,.535140480
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,1.349926151306e-05,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,30.0021457672119,Volt DC,100,T,2W,F,F,11/11/2021,19:01:17,.535140480
2,2.08114979614e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,31.0091266632080,Volt DC,100,T,2W,F,F,11/11/2021,19:01:17,.791180040
3,4.941052975482e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,32.0884056091309,Volt DC,100,T,2W,F,F,11/11/2021,19:01:17,.883959100
4,5.763702574768e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,33.0849914550781,Volt DC,100,T,2W,F,F,11/11/2021,19:01:17,.976711360
5,6.678736099275e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,34.0793151855469,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.069471060
6,7.693769293837e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,35.0736351013184,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.162235560
7,8.744910155656e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,36.1737327575684,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.254972960
8,3.701998866745e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,37.0840606689453,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.347699300
9,3.598839248298e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,38.0805587768555,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.440431260
10,3.542184640537e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,39.0787582397461,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.533151600
11,3.524808926159e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,40.0780258178711,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.625891980
12,3.524587373249e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,41.0810241699219,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.718624040
13,3.504347114358e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,42.0794868469238,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.811358880
14,3.501204264467e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,43.0792922973633,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.904084600
15,3.50584195985e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,44.0823745727539,Volt DC,100,T,2W,F,F,11/11/2021,19:01:18,.996835000
16,3.491031748126e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,45.0815429687500,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.089571160
17,3.488454240141e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,46.0809936523438,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.182308880
18,3.494902193779e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,47.0836639404297,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.275042100
19,3.48225585185e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,48.0827713012695,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.367775480
20,3.480547457002e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,49.0820960998535,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.460520380
21,3.492114046821e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,50.0856170654297,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.553238120
22,3.478190774331e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,51.0848617553711,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.645984240
23,3.486596688163e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,52.0873336791992,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.738710240
24,3.473598917481e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,53.0855598449707,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.831454460
25,3.476115671219e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,54.0847167968750,Volt DC,100,T,2W,F,F,11/11/2021,19:01:19,.924187260
26,3.488666698104e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,55.0877723693848,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.016917380
27,3.479655060801e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,56.0871238708496,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.109630000
28,3.478469443507e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,57.0859985351563,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.202369800
29,3.491324241622e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,58.0891418457031,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.295101780
30,3.482410102151e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,59.0878410339355,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.387832360
31,3.4881351894e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,60.0868301391602,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.480569700
32,3.532482151059e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,61.0895690917969,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.573308380
33,3.555779767339e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,62.0881996154785,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.666030600
34,3.581036799005e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,63.0876846313477,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.758767500
35,3.60765188816e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,64.0899047851563,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.851497980
36,3.613236549427e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,65.0889205932617,Volt DC,100,T,2W,F,F,11/11/2021,19:01:20,.944226740
37,3.626951365732e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,66.0881423950195,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.036969300
38,3.647496487247e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.0898056030273,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.129698760
39,3.766186273424e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0836257934570,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.222433940
40,4.107660424779e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0833816528320,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.315201340
41,4.539972360362e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0801010131836,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.407940040
42,5.060786861577e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0775604248047,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.500687620
43,5.653668267769e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0787048339844,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.593428120
44,6.284182018135e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0760574340820,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.686196980
45,6.969763489906e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0727005004883,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.778943300
46,7.718589768047e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0735321044922,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.871692220
47,8.494914800394e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,76.0703048706055,Volt DC,100,T,2W,F,F,11/11/2021,19:01:21,.964447560
48,9.329544991488e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,77.0678710937500,Volt DC,100,T,2W,F,F,11/11/2021,19:01:22,.057203740
49,0.0001021675270749,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,78.0690231323242,Volt DC,100,T,2W,F,F,11/11/2021,19:01:22,.149959660
50,0.0001049239290296,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,78.9904022216797,Volt DC,100,T,2W,F,F,11/11/2021,19:01:22,.242690520
