Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659482
Base Time Fractional,.335047300
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,7.885257105045e-07,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,30.0022754669189,Volt DC,100,T,2W,F,F,11/11/2021,19:38:02,.335047300
2,-1.098990054516e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,30.9863662719727,Volt DC,100,T,2W,F,F,11/11/2021,19:38:03,.148183240
3,6.75101290426e-08,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,31.9998207092285,Volt DC,100,T,2W,F,F,11/11/2021,19:38:04,.731743900
4,1.225061367904e-07,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,33.0009880065918,Volt DC,100,T,2W,F,F,11/11/2021,19:38:05,.224904140
5,9.359318937641e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,33.5904998779297,Volt DC,100,T,2W,F,F,11/11/2021,19:38:05,.317690560
6,1.049521506502e-05,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,34.7008323669434,Volt DC,100,T,2W,F,F,11/11/2021,19:38:05,.410440020
7,1.049534421327e-05,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,35.7726097106934,Volt DC,100,T,2W,F,F,11/11/2021,19:38:05,.503181620
8,1.045841690939e-05,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,36.8128738403320,Volt DC,100,T,2W,F,F,11/11/2021,19:38:05,.595944960
9,1.033364333125e-05,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,37.8313064575195,Volt DC,100,T,2W,F,F,11/11/2021,19:38:05,.688708440
10,1.023169807013e-05,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,38.8440246582031,Volt DC,100,T,2W,F,F,11/11/2021,19:38:05,.781484620
