Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659364
Base Time Fractional,.977161800
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,1.33357143568e-05,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,30.0021591186523,Volt DC,100,T,2W,F,F,11/11/2021,19:36:04,.977161800
2,2.065187982225e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,31.0088558197021,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.233231680
3,4.855202496401e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,32.0893096923828,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.326015380
4,5.685418727808e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,33.0859565734863,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.418792460
5,6.594824662898e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,34.0796661376953,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.511541820
6,7.59766480769e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,35.0743446350098,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.604307860
7,4.324450128479e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,36.1323738098145,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.697043800
8,3.49898073182e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,37.0842819213867,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.789758400
9,3.456920239842e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,38.0874176025391,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.882503880
10,3.423185262363e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,39.0861167907715,Volt DC,100,T,2W,F,F,11/11/2021,19:36:05,.975255460
11,3.413276135689e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,40.0856552124023,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.067987780
12,3.417041807552e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,41.0885467529297,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.160730300
13,3.399716661079e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,42.0875854492188,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.253456840
14,3.398725311854e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,43.0875358581543,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.346195260
15,3.405406823731e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,44.0907478332520,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.438945540
16,3.392840153538e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,45.0902023315430,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.531678560
17,3.391296922928e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,46.0897407531738,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.624394900
18,3.399415072636e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,47.0926284790039,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.717124820
19,3.389064295334e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,48.0919189453125,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.809837540
20,3.388641925994e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,49.0914840698242,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.902586580
21,3.400376954232e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,50.0950050354004,Volt DC,100,T,2W,F,F,11/11/2021,19:36:06,.995318060
22,3.389653284103e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,51.0943756103516,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.088052800
23,3.399745037314e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,52.0971298217773,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.180773460
24,3.388200275367e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,53.0953559875488,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.273504020
25,3.392628423171e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,54.0946044921875,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.366234560
26,3.404857852729e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,55.0980224609375,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.458995460
27,3.397082036827e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,56.0973548889160,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.551728500
28,3.396926695132e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,57.0964088439941,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.644450300
29,3.41011218552e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,58.0995788574219,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.737190840
30,3.401906724321e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,59.0984802246094,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.829933360
31,3.406339965295e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,60.0975875854492,Volt DC,100,T,2W,F,F,11/11/2021,19:36:07,.922666640
32,3.447948984103e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,61.1000595092773,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.015393920
33,3.472111347946e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,62.0987815856934,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.108133960
34,3.498166188365e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,63.0982208251953,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.200867980
35,3.52438291884e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,64.1007156372070,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.293603820
36,3.529879177222e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,65.0994644165039,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.386333160
37,3.543182901922e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,66.0988998413086,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.479074260
38,3.562173151295e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.1006927490234,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.571804840
39,3.649742575362e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0944900512695,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.664554900
40,3.954965359299e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0937347412109,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.757302960
41,4.336716301623e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0895996093750,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.850062520
42,4.795007407665e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0860900878906,Volt DC,100,T,2W,F,F,11/11/2021,19:36:08,.942807880
43,5.325056190486e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0862808227539,Volt DC,100,T,2W,F,F,11/11/2021,19:36:09,.035567180
44,5.9037203755e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0823593139648,Volt DC,100,T,2W,F,F,11/11/2021,19:36:09,.128336960
45,6.558805762324e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0781173706055,Volt DC,100,T,2W,F,F,11/11/2021,19:36:09,.221092240
46,7.283545710379e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0783691406250,Volt DC,100,T,2W,F,F,11/11/2021,19:36:09,.313848320
47,8.042923582252e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,76.0747528076172,Volt DC,100,T,2W,F,F,11/11/2021,19:36:09,.406601840
