Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659090
Base Time Fractional,.379730640
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
32,3.497102443362e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,61.0907020568848,Volt DC,100,T,2W,F,F,11/11/2021,19:31:33,.418018600
33,3.526987711666e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,62.0894317626953,Volt DC,100,T,2W,F,F,11/11/2021,19:31:33,.510763260
34,3.556745286915e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,63.0890007019043,Volt DC,100,T,2W,F,F,11/11/2021,19:31:33,.603506180
35,3.585157173802e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,64.0913696289063,Volt DC,100,T,2W,F,F,11/11/2021,19:31:33,.696250060
36,3.591923814383e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,65.0900573730469,Volt DC,100,T,2W,F,F,11/11/2021,19:31:33,.788980740
37,3.605181336752e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,66.0893249511719,Volt DC,100,T,2W,F,F,11/11/2021,19:31:33,.881727140
38,3.624552482506e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.0912628173828,Volt DC,100,T,2W,F,F,11/11/2021,19:31:33,.974462980
39,3.677282802528e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0866546630859,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.067182040
40,3.932529216399e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0868835449219,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.159918580
41,4.256253669155e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0837478637695,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.252682860
42,4.651628478314e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0808334350586,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.345428180
43,5.119748675497e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0819168090820,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.438182040
44,5.631257954519e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0789566040039,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.530948820
45,6.213684537215e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0753479003906,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.623709240
46,6.867900810903e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0760116577148,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.716456680
47,7.554170588264e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,76.0728912353516,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.809209140
48,8.295646694023e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,77.0704727172852,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.901955660
49,9.089106606552e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,78.0717926025391,Volt DC,100,T,2W,F,F,11/11/2021,19:31:34,.994675420
