Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636658985
Base Time Fractional,.400760500
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,3.359425591043e-06,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,30.0007038116455,Volt DC,100,T,2W,F,F,11/11/2021,19:29:45,.400760500
2,3.303603443783e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,31.0877056121826,Volt DC,100,T,2W,F,F,11/11/2021,19:29:45,.493530760
3,3.308230589028e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,32.0836334228516,Volt DC,100,T,2W,F,F,11/11/2021,19:29:45,.586271460
4,3.324399949634e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,33.0854148864746,Volt DC,100,T,2W,F,F,11/11/2021,19:29:45,.679016420
5,3.319987081341e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,34.0834960937500,Volt DC,100,T,2W,F,F,11/11/2021,19:29:45,.771747480
6,3.327457307023e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,35.0816764831543,Volt DC,100,T,2W,F,F,11/11/2021,19:29:45,.864483100
7,3.348637983436e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,36.0843772888184,Volt DC,100,T,2W,F,F,11/11/2021,19:29:45,.957244800
8,3.343858043081e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,37.0827522277832,Volt DC,100,T,2W,F,F,11/11/2021,19:29:46,.049978520
9,3.358887988725e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,38.0854339599609,Volt DC,100,T,2W,F,F,11/11/2021,19:29:46,.142721880
10,3.353863212396e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,39.0840873718262,Volt DC,100,T,2W,F,F,11/11/2021,19:29:46,.235454580
