Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659034
Base Time Fractional,.115666620
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
38,3.620551069616e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.0910949707031,Volt DC,100,T,2W,F,F,11/11/2021,19:30:37,.710361500
39,3.663583265734e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0863800048828,Volt DC,100,T,2W,F,F,11/11/2021,19:30:37,.803116860
40,3.93244845327e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0860900878906,Volt DC,100,T,2W,F,F,11/11/2021,19:30:37,.895877840
41,4.287005504011e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0826950073242,Volt DC,100,T,2W,F,F,11/11/2021,19:30:37,.988626560
42,4.720868673758e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0799255371094,Volt DC,100,T,2W,F,F,11/11/2021,19:30:38,.081392700
43,5.225002314546e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0809173583984,Volt DC,100,T,2W,F,F,11/11/2021,19:30:38,.174145280
44,5.774781311629e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0778884887695,Volt DC,100,T,2W,F,F,11/11/2021,19:30:38,.266893620
45,6.395190575859e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0742263793945,Volt DC,100,T,2W,F,F,11/11/2021,19:30:38,.359654820
46,7.090016151778e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0749359130859,Volt DC,100,T,2W,F,F,11/11/2021,19:30:38,.452409500
47,7.815751450835e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,76.0716018676758,Volt DC,100,T,2W,F,F,11/11/2021,19:30:38,.545150300
48,8.600132423453e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,77.0692977905273,Volt DC,100,T,2W,F,F,11/11/2021,19:30:38,.637917220
49,9.436837717658e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,78.0704421997070,Volt DC,100,T,2W,F,F,11/11/2021,19:30:38,.730653420
