Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659317
Base Time Fractional,.944821320
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
14,3.358614048921e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,43.0843849182129,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.150430900
15,3.371923230588e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,44.0871124267578,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.243164020
16,3.366165037733e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,45.0862197875977,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.335916140
17,3.369849582668e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,46.0854797363281,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.428652360
18,3.382680733921e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,47.0879821777344,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.521393260
19,3.376906897756e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,48.0869178771973,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.614147280
20,3.380613634363e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,49.0862426757813,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.706886560
21,3.395449675736e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,50.0893287658691,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.799632800
22,3.388628101675e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,51.0885696411133,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.892386480
23,3.400444620638e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,52.0908546447754,Volt DC,100,T,2W,F,F,11/11/2021,19:35:19,.985108100
24,3.392626604182e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,53.0887603759766,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.077832820
25,3.39872603945e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,54.0878906250000,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.170552600
26,3.413745798753e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,55.0908508300781,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.263276400
27,3.408179691178e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,56.0901527404785,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.355994140
28,3.410521458136e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,57.0890045166016,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.448743340
29,3.425879913266e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,58.0919036865234,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.541463560
30,3.41887207469e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,59.0906181335449,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.634206220
31,3.424330134294e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,60.0898742675781,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.726950480
32,3.439391730353e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,61.0928115844727,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.819672760
33,3.460416701273e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,62.0903701782227,Volt DC,100,T,2W,F,F,11/11/2021,19:35:20,.912411800
34,3.507708970574e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,63.0899581909180,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.005133400
35,3.545324216248e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,64.0924606323242,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.097885500
36,3.55747906724e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,65.0911941528320,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.190624800
37,3.575427035685e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,66.0903854370117,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.283370120
38,3.597040267778e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.0921401977539,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.376142860
39,3.693315011333e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0867004394531,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.468882780
40,3.985636067227e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0868835449219,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.561647580
41,4.343528780737e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0835266113281,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.654418720
42,4.775467823492e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0805435180664,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.747172120
43,5.284797589411e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0812072753906,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.839911640
44,5.845486157341e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0779190063477,Volt DC,100,T,2W,F,F,11/11/2021,19:35:21,.932673220
45,6.484211917268e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0742721557617,Volt DC,100,T,2W,F,F,11/11/2021,19:35:22,.025438720
46,7.191444456112e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0747070312500,Volt DC,100,T,2W,F,F,11/11/2021,19:35:22,.118199540
47,7.936452311696e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,76.0713653564453,Volt DC,100,T,2W,F,F,11/11/2021,19:35:22,.210954200
48,8.733331924304e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,77.0687789916992,Volt DC,100,T,2W,F,F,11/11/2021,19:35:22,.303717220
49,9.59035314736e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,78.0699386596680,Volt DC,100,T,2W,F,F,11/11/2021,19:35:22,.396473760
