Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,43
Base Time Seconds,1636659256
Base Time Fractional,.949210400
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,1.334054104518e-05,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,30.0021781921387,Volt DC,100,T,2W,F,F,11/11/2021,19:34:16,.949210400
2,2.067973400699e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,31.0089263916016,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.205257160
3,4.864347283728e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,32.0891647338867,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.298027400
4,5.698245149688e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,33.0856590270996,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.390781280
5,6.617996405112e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,34.0791893005371,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.483538400
6,7.640346302651e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,35.0730934143066,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.576281320
7,8.735131996218e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,36.1338996887207,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.669040760
8,3.797313547693e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,37.0912475585938,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.761787340
9,3.593276051106e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,38.0822601318359,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.854510080
10,3.537279917509e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,39.0806465148926,Volt DC,100,T,2W,F,F,11/11/2021,19:34:17,.947246100
11,3.520080645103e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,40.0797080993652,Volt DC,100,T,2W,F,F,11/11/2021,19:34:18,.039978260
12,3.532970367814e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,41.0825004577637,Volt DC,100,T,2W,F,F,11/11/2021,19:34:18,.132720280
13,3.530919639161e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,42.0809783935547,Volt DC,100,T,2W,F,F,11/11/2021,19:34:18,.225454400
14,3.548819222488e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,43.0807075500488,Volt DC,100,T,2W,F,F,11/11/2021,19:34:18,.318212380
15,3.576657036319e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,44.0835990905762,Volt DC,100,T,2W,F,F,11/11/2021,19:34:18,.410972220
16,3.585676313378e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,45.0826988220215,Volt DC,100,T,2W,F,F,11/11/2021,19:34:18,.503696020
17,3.60908015864e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,46.0820388793945,Volt DC,100,T,2W,F,F,11/11/2021,19:34:18,.596442700
