Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659388
Base Time Fractional,.312208280
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,1.347326724499e-05,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,30.0022277832031,Volt DC,100,T,2W,F,F,11/11/2021,19:36:28,.312208280
2,2.08237725019e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,31.0089416503906,Volt DC,100,T,2W,F,F,11/11/2021,19:36:28,.568242580
3,4.873809302808e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,32.0891265869141,Volt DC,100,T,2W,F,F,11/11/2021,19:36:28,.661018080
4,5.710695404559e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,33.0855674743652,Volt DC,100,T,2W,F,F,11/11/2021,19:36:28,.753766500
5,6.632874283241e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,34.0791053771973,Volt DC,100,T,2W,F,F,11/11/2021,19:36:28,.846531820
6,7.656709203729e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,35.0730438232422,Volt DC,100,T,2W,F,F,11/11/2021,19:36:28,.939279340
7,8.734450966585e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,36.1641921997070,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.032047360
8,3.710287273861e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,37.0876884460449,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.124773260
9,3.567795647541e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,38.0826454162598,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.217506980
10,3.5096785723e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,39.0808563232422,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.310226840
11,3.49098299921e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,40.0801734924316,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.402980140
12,3.490877134027e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,41.0830574035645,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.495712880
13,3.470299270703e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,42.0816612243652,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.588453860
14,3.46951528627e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,43.0813941955566,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.681188320
15,3.473624019534e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,44.0842857360840,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.773917380
16,3.459308572928e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,45.0835533142090,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.866668780
17,3.455883052084e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,46.0829200744629,Volt DC,100,T,2W,F,F,11/11/2021,19:36:29,.959408840
18,3.462663516984e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,47.0854911804199,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.052151200
19,3.451543307165e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,48.0847167968750,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.144901820
20,3.450171425357e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,49.0839996337891,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.237631860
21,3.460402149358e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,50.0873680114746,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.330370600
22,3.461247251835e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,51.0870475769043,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.423098060
23,3.459360232227e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,52.0890769958496,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.515828660
24,3.448081406532e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,53.0871849060059,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.608574320
25,3.45077678503e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,54.0862770080566,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.701301860
26,3.462342647254e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,55.0894012451172,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.794041320
27,3.454001125647e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,56.0887985229492,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.886774600
28,3.452973760432e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,57.0876960754395,Volt DC,100,T,2W,F,F,11/11/2021,19:36:30,.979492920
29,3.465559348115e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,58.0907058715820,Volt DC,100,T,2W,F,F,11/11/2021,19:36:31,.072232080
30,3.457166167209e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,59.0895385742188,Volt DC,100,T,2W,F,F,11/11/2021,19:36:31,.164969820
31,3.461053711362e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,60.0883483886719,Volt DC,100,T,2W,F,F,11/11/2021,19:36:31,.257696560
