Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,46
Base Time Seconds,1636657987
Base Time Fractional,.588566560
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
22,3.495097553241e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,51.0852813720703,Volt DC,100,T,2W,F,F,11/11/2021,19:13:09,.699452320
23,3.503896004986e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,52.0877799987793,Volt DC,100,T,2W,F,F,11/11/2021,19:13:09,.792176660
24,3.491035386105e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,53.0858879089355,Volt DC,100,T,2W,F,F,11/11/2021,19:13:09,.884903420
25,3.494360862533e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,54.0851669311523,Volt DC,100,T,2W,F,F,11/11/2021,19:13:09,.977617660
26,3.505965287331e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,55.0882339477539,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.070347400
27,3.497532452457e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,56.0877227783203,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.163099800
28,3.497842408251e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,57.0866088867188,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.255847680
29,3.509375164867e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,58.0895576477051,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.348571920
30,3.500172897475e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,59.0883560180664,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.441312720
31,3.503245534375e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,60.0876579284668,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.534051600
32,3.527396984282e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,61.0902137756348,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.626764580
33,3.55185038643e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,62.0888061523438,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.719484340
34,3.585745798773e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,63.0884933471680,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.812221660
35,3.613061926444e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,64.0907058715820,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.904937240
36,3.618883056333e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,65.0894699096680,Volt DC,100,T,2W,F,F,11/11/2021,19:13:10,.997669080
37,3.634547829279e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,66.0886611938477,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.090412160
38,3.702166577568e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.0884780883789,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.183132280
39,3.863222082146e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0845031738281,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.275862900
40,4.181680924376e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0846557617188,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.368584180
41,4.557908323477e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0824127197266,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.461346100
42,4.999867087463e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0796585083008,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.554097780
43,5.500877887243e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0811614990234,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.646841960
44,6.03856278758e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0787506103516,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.739596780
45,6.628784467466e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0757369995117,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.832345520
46,7.269380876096e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0764770507813,Volt DC,100,T,2W,F,F,11/11/2021,19:13:11,.925082820
