Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659229
Base Time Fractional,.210331600
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
11,3.495202690829e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,40.0800361633301,Volt DC,100,T,2W,F,F,11/11/2021,19:33:50,.301135720
12,3.494840711937e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,41.0830688476563,Volt DC,100,T,2W,F,F,11/11/2021,19:33:50,.393883700
13,3.474451659713e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,42.0815086364746,Volt DC,100,T,2W,F,F,11/11/2021,19:33:50,.486619040
14,3.471344462014e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,43.0812759399414,Volt DC,100,T,2W,F,F,11/11/2021,19:33:50,.579369240
15,3.476964047877e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,44.0841751098633,Volt DC,100,T,2W,F,F,11/11/2021,19:33:50,.672104140
16,3.462500899332e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,45.0833511352539,Volt DC,100,T,2W,F,F,11/11/2021,19:33:50,.764842720
17,3.45972366631e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,46.0827331542969,Volt DC,100,T,2W,F,F,11/11/2021,19:33:50,.857565680
18,3.466468115221e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,47.0854263305664,Volt DC,100,T,2W,F,F,11/11/2021,19:33:50,.950275800
19,3.455300611677e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,48.0846214294434,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.043020040
20,3.454032776062e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,49.0838546752930,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.135745620
21,3.464907422313e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,50.0872726440430,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.228474480
22,3.45330699929e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,51.0864639282227,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.321205080
23,3.461760570644e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,52.0889701843262,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.413942080
24,3.449778159847e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,53.0870552062988,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.506682060
25,3.453162571532e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,54.0861930847168,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.599414500
26,3.465059126029e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,55.0892562866211,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.692158880
27,3.457091588643e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,56.0886878967285,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.784900740
28,3.456509875832e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,57.0875167846680,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.877633420
29,3.469755029073e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,58.0905380249023,Volt DC,100,T,2W,F,F,11/11/2021,19:33:51,.970370800
30,3.461080996203e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,59.0894241333008,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.063114980
31,3.464650581009e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,60.0883598327637,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.155858900
32,3.503985499265e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,61.0908508300781,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.248599760
33,3.53061586793e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,62.0895042419434,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.341341380
34,3.558061143849e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,63.0890502929688,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.434077780
35,3.584838123061e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,64.0914840698242,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.526830820
36,3.590714550228e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,65.0901412963867,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.619561580
37,3.604293669923e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,66.0893783569336,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.712308860
38,3.623533484642e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.0912628173828,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.805062180
39,3.680160807562e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0862579345703,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.897819220
40,3.962314076489e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0860290527344,Volt DC,100,T,2W,F,F,11/11/2021,19:33:52,.990594500
41,4.325669942773e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0826873779297,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.083359800
42,4.767151040141e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0798645019531,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.176121140
43,5.279143078951e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0808181762695,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.268871860
44,5.836197306053e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0777587890625,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.361629520
45,6.465817568824e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0741348266602,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.454396960
46,7.167221338023e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0746231079102,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.547151960
47,7.902213837951e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,76.0713882446289,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.639888880
48,8.696713484824e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,77.0690460205078,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.732634880
49,9.542255429551e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,78.0700378417969,Volt DC,100,T,2W,F,F,11/11/2021,19:33:53,.825370200
