Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,49
Base Time Seconds,1636659409
Base Time Fractional,.893109800
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
22,3.448321876931e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,51.0864028930664,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.004045080
23,3.457415004959e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,52.0889587402344,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.096785980
24,3.445733818808e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,53.0870628356934,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.189546560
25,3.448962161201e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,54.0861778259277,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.282274340
26,3.46053057001e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,55.0892295837402,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.375017380
27,3.452286182437e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,56.0885696411133,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.467763980
28,3.451560405665e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,57.0875396728516,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.560500040
29,3.464219844318e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,58.0904655456543,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.653241380
30,3.455677506281e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,59.0892944335938,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.745976580
31,3.459300933173e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,60.0883941650391,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.838710760
32,3.495802229736e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,61.0906867980957,Volt DC,100,T,2W,F,F,11/11/2021,19:36:52,.931450400
33,3.523628765834e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,62.0893478393555,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.024196340
34,3.552742055035e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,63.0888252258301,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.116940800
35,3.577987445169e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,64.0912475585938,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.209694600
36,3.583917350625e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,65.0899734497070,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.302448900
37,3.597676186473e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,66.0892181396484,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.395189840
38,3.616765025072e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,67.0909805297852,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.487911380
39,3.713254773174e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,68.0850143432617,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.580657520
40,4.040143176098e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,69.0844955444336,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.673404520
41,4.45349032816e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,70.0810623168945,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.766170660
42,4.949390495312e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,71.0783767700195,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.858901940
43,5.514950316865e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,72.0792465209961,Volt DC,100,T,2W,F,F,11/11/2021,19:36:53,.951652420
44,6.126134394435e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,73.0762176513672,Volt DC,100,T,2W,F,F,11/11/2021,19:36:54,.044412000
45,6.805979501223e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,74.0723495483398,Volt DC,100,T,2W,F,F,11/11/2021,19:36:54,.137167820
46,7.555583579233e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,75.0729751586914,Volt DC,100,T,2W,F,F,11/11/2021,19:36:54,.229919240
47,8.340453496203e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,76.0696716308594,Volt DC,100,T,2W,F,F,11/11/2021,19:36:54,.322677760
48,9.182897338178e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,77.0671386718750,Volt DC,100,T,2W,F,F,11/11/2021,19:36:54,.415415300
49,0.0001007710015983,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,78.0683212280273,Volt DC,100,T,2W,F,F,11/11/2021,19:36:54,.508154000
